customer_id,rec_1,rec_2,rec_3,rec_4,rec_5
WMT_41637,Hunts Diced Tomatoes 14.5oz,Kraft Mac and Cheese Original 7.25oz,Great Value Unsalted Butter 1lb,Great Value Whole Milk 1 Gal,Great Value Dish Soap Original 24oz
WMT_25677,Cucumber each,Green Bell Pepper each,Hunts Diced Tomatoes 14.5oz,Great Value Canola Oil 48oz,Great Value Large Eggs 12ct
WMT_39393,Great Value Chicken Broth 32oz,Heinz Tomato Ketchup 32oz,Avocado Hass each,Marketside Baby Spinach 5oz,Garlic Bulb 3-Pack
WMT_08683,Green Bell Pepper each,Garlic Bulb 3-Pack,Celery Stalk bunch,Hunts Diced Tomatoes 14.5oz,Great Value Extra Virgin Olive Oil 17oz
WMT_03271,Hunts Diced Tomatoes 14.5oz,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Green Bell Pepper each,Marketside Baby Spinach 5oz
WMT_16443,Avocado Hass each,Great Value Extra Virgin Olive Oil 17oz,Kraft Mac and Cheese Original 7.25oz,Great Value Penne Pasta 16oz,Marketside Baby Spinach 5oz
WMT_15408,Great Value Sugar Granulated 4lb,Great Value Canola Oil 48oz,Avocado Hass each,Green Bell Pepper each,Marketside Baby Spinach 5oz
WMT_11038,Roma Tomatoes per lb,Russet Potatoes 5lb Bag,Marketside Organic Bananas 3lb,Celery Stalk bunch,Hunts Diced Tomatoes 14.5oz
WMT_00843,Kraft Mac and Cheese Original 7.25oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Long Grain White Rice 5lb,Avocado Hass each,Broccoli Crowns per lb
WMT_49548,Great Value Greek Yogurt Plain 32oz,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Marketside Baby Spinach 5oz,Marketside Organic Bananas 3lb
WMT_09620,Broccoli Crowns per lb,Cucumber each,Marketside Baby Spinach 5oz,Russet Potatoes 5lb Bag,Yellow Onion 3lb Bag
WMT_22623,Great Value Large Eggs 12ct,Avocado Hass each,Great Value All Purpose Flour 5lb,Great Value Chicken Broth 32oz,Great Value Penne Pasta 16oz
WMT_06931,Great Value Sugar Granulated 4lb,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb,Avocado Hass each,Broccoli Crowns per lb
WMT_42173,Great Value Unsalted Butter 1lb,Hunts Diced Tomatoes 14.5oz,Great Value Chicken Broth 32oz,Great Value All Purpose Flour 5lb,Great Value Canola Oil 48oz
WMT_19307,Hunts Diced Tomatoes 14.5oz,Great Value Extra Virgin Olive Oil 17oz,Kraft Mac and Cheese Original 7.25oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb
WMT_01555,Hunts Diced Tomatoes 14.5oz,Great Value Sugar Granulated 4lb,Great Value All Purpose Flour 5lb,Heinz Tomato Ketchup 32oz,Marketside Shredded Cheddar 8oz
WMT_21129,Great Value All Purpose Flour 5lb,Great Value Sugar Granulated 4lb,Green Bell Pepper each,Marketside Baby Spinach 5oz,Roma Tomatoes per lb
WMT_26662,Avocado Hass each,Broccoli Crowns per lb,Garlic Bulb 3-Pack,Great Value Greek Yogurt Plain 32oz,Atlantic Salmon Fillet per lb
WMT_09542,Great Value Canola Oil 48oz,Cucumber each,Green Bell Pepper each,Garlic Bulb 3-Pack,Atlantic Salmon Fillet per lb
WMT_36657,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Great Value Long Grain White Rice 5lb,Marketside Shredded Cheddar 8oz,Great Value Greek Yogurt Plain 32oz
WMT_43622,Avocado Hass each,Roma Tomatoes per lb,Celery Stalk bunch,Daisy Sour Cream 16oz,Great Value All Purpose Flour 5lb
WMT_18699,Broccoli Crowns per lb,Marketside Organic Bananas 3lb,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Great Value Long Grain White Rice 5lb
WMT_10739,Great Value Large Eggs 12ct,Great Value Spaghetti 16oz,Great Value American Cheese Slices 16oz,Kraft Mac and Cheese Original 7.25oz,Great Value Chicken Broth 32oz
WMT_29810,Great Value All Purpose Flour 5lb,Great Value Unsalted Butter 1lb,Great Value Greek Yogurt Plain 32oz,Broccoli Crowns per lb,Cucumber each
WMT_02883,Great Value Spaghetti 16oz,Great Value Chicken Broth 32oz,Great Value Canola Oil 48oz,Great Value Penne Pasta 16oz,Tilapia Fillets per lb
WMT_08658,Broccoli Crowns per lb,Roma Tomatoes per lb,Celery Stalk bunch,Marketside Shredded Cheddar 8oz,Great Value 2% Reduced Fat Milk 1 Gal
WMT_42081,Marketside Shredded Cheddar 8oz,Great Value Greek Yogurt Plain 32oz,Great Value Spaghetti 16oz,Campbells Tomato Soup 10.75oz,Great Value Canola Oil 48oz
WMT_35663,Avocado Hass each,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Great Value Spaghetti 16oz,Great Value Penne Pasta 16oz
WMT_48212,Marketside Fresh Mozzarella 8oz,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb
WMT_33183,Great Value Long Grain White Rice 5lb,Broccoli Crowns per lb,Cucumber each,Russet Potatoes 5lb Bag,Marketside Organic Bananas 3lb
WMT_23529,Great Value Chicken Broth 32oz,Great Value Sugar Granulated 4lb,Great Value Canola Oil 48oz,Green Bell Pepper each,Cucumber each
WMT_32506,Great Value Chicken Broth 32oz,Great Value Long Grain White Rice 5lb,Great Value 2% Reduced Fat Milk 1 Gal,Broccoli Crowns per lb,Cucumber each
WMT_12832,Cucumber each,Russet Potatoes 5lb Bag,Celery Stalk bunch,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb
WMT_39396,Great Value Large Eggs 12ct,Daisy Sour Cream 16oz,Pork Loin Chops Boneless per lb,Avocado Hass each,Green Bell Pepper each
WMT_24223,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Roma Tomatoes per lb,Yellow Onion 3lb Bag,Russet Potatoes 5lb Bag
WMT_29165,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Yellow Onion 3lb Bag,Great Value All Purpose Flour 5lb,Great Value Penne Pasta 16oz
WMT_33889,Campbells Tomato Soup 10.75oz,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz,Cucumber each,Roma Tomatoes per lb
WMT_12851,Baby Carrots 1lb Bag,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag,Russet Potatoes 5lb Bag,Celery Stalk bunch
WMT_30407,Great Value Spaghetti 16oz,Hunts Diced Tomatoes 14.5oz,Great Value Canola Oil 48oz,Great Value Whole Milk 1 Gal,Great Value Greek Yogurt Plain 32oz
WMT_30036,Campbells Tomato Soup 10.75oz,Broccoli Crowns per lb,Yellow Onion 3lb Bag,Marketside Fresh Mozzarella 8oz,Amy's Organic Burrito Bean Cheese
WMT_08426,Marketside Baby Spinach 5oz,Hunts Diced Tomatoes 14.5oz,Great Value Spaghetti 16oz,Great Value All Purpose Flour 5lb,Great Value Penne Pasta 16oz
WMT_40214,Great Value Spaghetti 16oz,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb,Great Value American Cheese Slices 16oz
WMT_14974,Great Value Sugar Granulated 4lb,Campbells Tomato Soup 10.75oz,Great Value Canola Oil 48oz,Cucumber each,Baby Carrots 1lb Bag
WMT_26049,Great Value Spaghetti 16oz,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb,Heinz Tomato Ketchup 32oz,Great Value Large Eggs 12ct
WMT_05482,Great Value Unsalted Butter 1lb,Philadelphia Original Cream Cheese 8oz,Great Value Spaghetti 16oz,Great Value All Purpose Flour 5lb,Great Value Sugar Granulated 4lb
WMT_44909,Great Value All Purpose Flour 5lb,Great Value Chicken Broth 32oz,Great Value Whole Milk 1 Gal,Broccoli Crowns per lb,Green Bell Pepper each
WMT_12587,Roma Tomatoes per lb,Marketside Organic Bananas 3lb,Kraft Mac and Cheese Original 7.25oz,Marketside Fresh Mozzarella 8oz,Heinz Tomato Ketchup 32oz
WMT_39100,Broccoli Crowns per lb,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag,Celery Stalk bunch,Great Value Spaghetti 16oz
WMT_11754,Avocado Hass each,Broccoli Crowns per lb,Cucumber each,Marketside Fresh Mozzarella 8oz,Great Value Apple Juice 64oz
WMT_39081,Great Value Chicken Broth 32oz,Baby Carrots 1lb Bag,Great Value Long Grain White Rice 5lb,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb
WMT_48557,Hunts Diced Tomatoes 14.5oz,Great Value Long Grain White Rice 5lb,Green Bell Pepper each,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb
WMT_35732,Campbells Tomato Soup 10.75oz,Broccoli Crowns per lb,Cucumber each,Lemon each,Garlic Bulb 3-Pack
WMT_24513,Green Bell Pepper each,Marketside Baby Spinach 5oz,Celery Stalk bunch,Kraft Mac and Cheese Original 7.25oz,Great Value Extra Virgin Olive Oil 17oz
WMT_24051,Avocado Hass each,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Campbells Tomato Soup 10.75oz,Marketside Fresh Mozzarella 8oz
WMT_08949,Lemon each,Russet Potatoes 5lb Bag,Marketside Organic Bananas 3lb,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz
WMT_02824,Kraft Mac and Cheese Original 7.25oz,Heinz Tomato Ketchup 32oz,Avocado Hass each,Broccoli Crowns per lb,Cucumber each
WMT_44648,Great Value Spaghetti 16oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Sugar Granulated 4lb,Broccoli Crowns per lb,Baby Carrots 1lb Bag
WMT_36318,Green Bell Pepper each,Great Value Thin Sliced Turkey 9oz,Great Value Whole Milk 1 Gal,Great Value American Cheese Slices 16oz,Great Value 2% Reduced Fat Milk 1 Gal
WMT_44251,Great Value All Purpose Flour 5lb,Great Value Long Grain White Rice 5lb,Great Value Unsalted Butter 1lb,Broccoli Crowns per lb,Roma Tomatoes per lb
WMT_35561,Marketside Fresh Mozzarella 8oz,Broccoli Crowns per lb,Lemon each,Roma Tomatoes per lb,Marketside Organic Bananas 3lb
WMT_49981,Baby Carrots 1lb Bag,Cucumber each,Great Value Greek Yogurt Plain 32oz,Daisy Sour Cream 16oz,Marketside Fresh Mozzarella 8oz
WMT_13212,Great Value Large Eggs 12ct,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb,Great Value Penne Pasta 16oz,Roma Tomatoes per lb
WMT_36360,Baby Carrots 1lb Bag,Cucumber each,Garlic Bulb 3-Pack,Celery Stalk bunch,Great Value Spaghetti 16oz
WMT_34119,Broccoli Crowns per lb,Garlic Bulb 3-Pack,Lemon each,Yellow Onion 3lb Bag,Daisy Sour Cream 16oz
WMT_20211,Kraft Mac and Cheese Original 7.25oz,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb,Great Value American Cheese Slices 16oz
WMT_20534,Great Value All Purpose Flour 5lb,Great Value Chicken Broth 32oz,Broccoli Crowns per lb,Garlic Bulb 3-Pack,Roma Tomatoes per lb
WMT_30491,Garlic Bulb 3-Pack,Roma Tomatoes per lb,Marketside Baby Spinach 5oz,Marketside Organic Bananas 3lb,Hunts Diced Tomatoes 14.5oz
WMT_09441,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Great Value Spaghetti 16oz,Kraft Mac and Cheese Original 7.25oz,Great Value Extra Virgin Olive Oil 17oz
WMT_24968,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Great Value Spaghetti 16oz,Hunts Diced Tomatoes 14.5oz,Great Value Chicken Broth 32oz
WMT_16389,Broccoli Crowns per lb,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb,Celery Stalk bunch
WMT_48271,Great Value Unsalted Butter 1lb,Great Value Thin Sliced Turkey 9oz,Green Bell Pepper each,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack
WMT_38056,Great Value Unsalted Butter 1lb,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb,Campbells Tomato Soup 10.75oz,Great Value Penne Pasta 16oz
WMT_31475,Great Value Canola Oil 48oz,Green Bell Pepper each,Garlic Bulb 3-Pack,Roma Tomatoes per lb,Pork Loin Chops Boneless per lb
WMT_30000,Kraft Mac and Cheese Original 7.25oz,Great Value Chicken Broth 32oz,Roma Tomatoes per lb,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag
WMT_09650,Great Value Canola Oil 48oz,Avocado Hass each,Garlic Bulb 3-Pack,Russet Potatoes 5lb Bag,Great Value Whole Milk 1 Gal
WMT_22076,Marketside Fresh Mozzarella 8oz,Cucumber each,Garlic Bulb 3-Pack,Lemon each,Russet Potatoes 5lb Bag
WMT_11741,Heinz Tomato Ketchup 32oz,Avocado Hass each,Broccoli Crowns per lb,Cucumber each,Roma Tomatoes per lb
WMT_35866,Campbells Tomato Soup 10.75oz,Great Value Penne Pasta 16oz,Great Value Canola Oil 48oz,Avocado Hass each,Lemon each
WMT_24763,Marketside Shredded Cheddar 8oz,Great Value 2% Reduced Fat Milk 1 Gal,Great Value Greek Yogurt Plain 32oz,Atlantic Salmon Fillet per lb,Bounty Select-A-Size Paper Towels 8 Rolls
WMT_35078,Green Bell Pepper each,Cucumber each,Roma Tomatoes per lb,Marketside Baby Spinach 5oz,Great Value Large Eggs 12ct
WMT_37802,Avocado Hass each,Green Bell Pepper each,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Hunts Diced Tomatoes 14.5oz
WMT_32585,Great Value Spaghetti 16oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Chicken Broth 32oz,Broccoli Crowns per lb,Green Bell Pepper each
WMT_25558,Great Value Sugar Granulated 4lb,Campbells Tomato Soup 10.75oz,Great Value Canola Oil 48oz,Great Value 2% Reduced Fat Milk 1 Gal,Broccoli Crowns per lb
WMT_36218,Cucumber each,Garlic Bulb 3-Pack,Lemon each,Great Value Extra Virgin Olive Oil 17oz,Great Value Greek Yogurt Plain 32oz
WMT_07992,Green Bell Pepper each,Great Value Unsalted Butter 1lb,Daisy Sour Cream 16oz,Chicken Breast Boneless Skinless 3lb,Lays Classic Potato Chips 8oz
WMT_35606,Great Value Greek Yogurt Plain 32oz,Green Bell Pepper each,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Yellow Onion 3lb Bag
WMT_44596,Great Value Spaghetti 16oz,Great Value Sugar Granulated 4lb,Great Value 2% Reduced Fat Milk 1 Gal,Campbells Tomato Soup 10.75oz,Great Value Honey Nut Toasted Oats 27oz
WMT_49545,Avocado Hass each,Yellow Onion 3lb Bag,Celery Stalk bunch,Daisy Sour Cream 16oz,Philadelphia Original Cream Cheese 8oz
WMT_13290,Atlantic Salmon Fillet per lb,Great Value Large Eggs 12ct,Great Value Whole Milk 1 Gal,Cucumber each,Marketside Fresh Mozzarella 8oz
WMT_20960,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb,Green Bell Pepper each,Heinz Tomato Ketchup 32oz,Lemon each
WMT_48513,Daisy Sour Cream 16oz,Marketside Fresh Mozzarella 8oz,Avocado Hass each,Broccoli Crowns per lb,Baby Carrots 1lb Bag
WMT_28630,Great Value Large Eggs 12ct,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Roma Tomatoes per lb
WMT_41922,Great Value Extra Virgin Olive Oil 17oz,Great Value Chicken Broth 32oz,Heinz Tomato Ketchup 32oz,Broccoli Crowns per lb,Baby Carrots 1lb Bag
WMT_06565,Great Value Spaghetti 16oz,Great Value Chicken Broth 32oz,Great Value Sugar Granulated 4lb,Great Value Thin Sliced Turkey 9oz,Great Value Whole Milk 1 Gal
WMT_35115,Cucumber each,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Whole Milk 1 Gal
WMT_02620,Yellow Onion 3lb Bag,Great Value Whole Milk 1 Gal,Atlantic Salmon Fillet per lb,Lipton Iced Tea Mix 3qt,
WMT_12902,Great Value All Purpose Flour 5lb,Great Value Sugar Granulated 4lb,Great Value Penne Pasta 16oz,Great Value Canola Oil 48oz,Broccoli Crowns per lb
WMT_13130,Green Bell Pepper each,Lemon each,Roma Tomatoes per lb,Marketside Baby Spinach 5oz,Great Value American Cheese Slices 16oz
WMT_01614,Great Value Sugar Granulated 4lb,Roma Tomatoes per lb,Yellow Onion 3lb Bag,Celery Stalk bunch,Great Value Greek Yogurt Plain 32oz
WMT_22825,Avocado Hass each,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Great Value Greek Yogurt Plain 32oz,Daisy Sour Cream 16oz
WMT_04894,Broccoli Crowns per lb,Garlic Bulb 3-Pack,Russet Potatoes 5lb Bag,Great Value Unsalted Butter 1lb,Great Value 80/20 Ground Beef 1lb
WMT_09404,Baby Carrots 1lb Bag,Marketside Baby Spinach 5oz,Roma Tomatoes per lb,Celery Stalk bunch,Tide Simply Liquid Laundry Det 46oz
WMT_00027,Great Value Sugar Granulated 4lb,Campbells Tomato Soup 10.75oz,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Roma Tomatoes per lb
WMT_30445,Great Value Spaghetti 16oz,Campbells Tomato Soup 10.75oz,Cucumber each,Roma Tomatoes per lb,Lemon each
WMT_25954,Great Value Penne Pasta 16oz,Great Value Greek Yogurt Plain 32oz,Tilapia Fillets per lb,Stouffers Lasagna with Meat Sauce 10oz,
WMT_00580,Broccoli Crowns per lb,Green Bell Pepper each,Marketside Baby Spinach 5oz,Marketside Organic Bananas 3lb,Great Value Large Eggs 12ct
WMT_35625,Green Bell Pepper each,Marketside Baby Spinach 5oz,Russet Potatoes 5lb Bag,Hunts Diced Tomatoes 14.5oz,Great Value Extra Virgin Olive Oil 17oz
WMT_04959,Great Value Penne Pasta 16oz,Avocado Hass each,Cucumber each,Baby Carrots 1lb Bag,Roma Tomatoes per lb
WMT_49409,Great Value Extra Virgin Olive Oil 17oz,Campbells Tomato Soup 10.75oz,Great Value 2% Reduced Fat Milk 1 Gal,Daisy Sour Cream 16oz,Philadelphia Original Cream Cheese 8oz
WMT_06109,Kraft Mac and Cheese Original 7.25oz,Great Value Penne Pasta 16oz,Campbells Tomato Soup 10.75oz,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz
WMT_46555,Avocado Hass each,Broccoli Crowns per lb,Roma Tomatoes per lb,Great Value Spaghetti 16oz,Great Value Extra Virgin Olive Oil 17oz
WMT_14342,Broccoli Crowns per lb,Green Bell Pepper each,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb,Hunts Diced Tomatoes 14.5oz
WMT_38819,Great Value 2% Reduced Fat Milk 1 Gal,Great Value Extra Virgin Olive Oil 17oz,Great Value Penne Pasta 16oz,Heinz Tomato Ketchup 32oz,Cucumber each
WMT_40744,Great Value Extra Virgin Olive Oil 17oz,Great Value Long Grain White Rice 5lb,Avocado Hass each,Broccoli Crowns per lb,Cucumber each
WMT_28211,Hunts Diced Tomatoes 14.5oz,Avocado Hass each,Heinz Tomato Ketchup 32oz,Russet Potatoes 5lb Bag,Celery Stalk bunch
WMT_41018,Great Value Extra Virgin Olive Oil 17oz,Avocado Hass each,Great Value 2% Reduced Fat Milk 1 Gal,Garlic Bulb 3-Pack,Roma Tomatoes per lb
WMT_16012,Broccoli Crowns per lb,Great Value Canola Oil 48oz,Baby Carrots 1lb Bag,Great Value Long Grain White Rice 5lb,Celery Stalk bunch
WMT_42675,Great Value Spaghetti 16oz,Kraft Mac and Cheese Original 7.25oz,Green Bell Pepper each,Cucumber each,Heinz Tomato Ketchup 32oz
WMT_05496,Great Value Extra Virgin Olive Oil 17oz,Great Value Canola Oil 48oz,Great Value Long Grain White Rice 5lb,Avocado Hass each,Green Bell Pepper each
WMT_20479,Hunts Diced Tomatoes 14.5oz,Kraft Mac and Cheese Original 7.25oz,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz,Avocado Hass each
WMT_44014,Avocado Hass each,Baby Carrots 1lb Bag,Great Value Spaghetti 16oz,Heinz Tomato Ketchup 32oz,Great Value Unsalted Butter 1lb
WMT_05628,Great Value Sugar Granulated 4lb,Heinz Tomato Ketchup 32oz,Cucumber each,Baby Carrots 1lb Bag,Marketside Baby Spinach 5oz
WMT_17799,Garlic Bulb 3-Pack,Great Value Sugar Granulated 4lb,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb
WMT_17774,Green Bell Pepper each,Garlic Bulb 3-Pack,Lemon each,Russet Potatoes 5lb Bag,Marketside Organic Bananas 3lb
WMT_07076,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Lemon each,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag
WMT_39565,Great Value Spaghetti 16oz,Hunts Diced Tomatoes 14.5oz,Great Value Penne Pasta 16oz,Avocado Hass each,Great Value Whole Milk 1 Gal
WMT_29758,Kraft Mac and Cheese Original 7.25oz,Avocado Hass each,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb
WMT_09714,Avocado Hass each,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Great Value Chicken Broth 32oz,Campbells Tomato Soup 10.75oz
WMT_14811,Lemon each,Yellow Onion 3lb Bag,Great Value Toilet Paper 12 Rolls,Great Value Large Eggs 12ct,Great Value All Purpose Flour 5lb
WMT_39083,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb,Avocado Hass each,Yellow Onion 3lb Bag,Russet Potatoes 5lb Bag
WMT_05383,Avocado Hass each,Roma Tomatoes per lb,Great Value Extra Virgin Olive Oil 17oz,Great Value Penne Pasta 16oz,Great Value Long Grain White Rice 5lb
WMT_34410,Great Value Large Eggs 12ct,Hunts Diced Tomatoes 14.5oz,Great Value Spaghetti 16oz,Great Value All Purpose Flour 5lb,Great Value Chicken Broth 32oz
WMT_28098,Great Value Spaghetti 16oz,Avocado Hass each,Great Value Extra Virgin Olive Oil 17oz,Great Value Chicken Broth 32oz,Heinz Tomato Ketchup 32oz
WMT_47506,Avocado Hass each,Garlic Bulb 3-Pack,Russet Potatoes 5lb Bag,Celery Stalk bunch,Great Value Unsalted Butter 1lb
WMT_10645,Great Value Unsalted Butter 1lb,Great Value Whole Milk 1 Gal,Green Bell Pepper each,Cucumber each,Garlic Bulb 3-Pack
WMT_29733,Hunts Diced Tomatoes 14.5oz,Great Value Sugar Granulated 4lb,Broccoli Crowns per lb,Cucumber each,Lemon each
WMT_04600,Great Value Sugar Granulated 4lb,Great Value Sliced Bacon 16oz,Glad ForceFlex Trash Bags 30 Gal 25ct,Great Value Unsalted Butter 1lb,Great Value American Cheese Slices 16oz
WMT_07967,Avocado Hass each,Great Value Unsalted Butter 1lb,Great Value Spaghetti 16oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb
WMT_49610,Avocado Hass each,Cucumber each,Russet Potatoes 5lb Bag,Hunts Diced Tomatoes 14.5oz,Great Value All Purpose Flour 5lb
WMT_14452,Avocado Hass each,Green Bell Pepper each,Roma Tomatoes per lb,Lemon each,Russet Potatoes 5lb Bag
WMT_15929,Green Bell Pepper each,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Marketside Baby Spinach 5oz,Marketside Shredded Cheddar 8oz
WMT_22961,Great Value Spaghetti 16oz,Great Value Extra Virgin Olive Oil 17oz,Philadelphia Original Cream Cheese 8oz,Green Bell Pepper each,Cucumber each
WMT_15979,Great Value Whole Milk 1 Gal,Great Value Chicken Broth 32oz,Great Value Penne Pasta 16oz,Heinz Tomato Ketchup 32oz,Tropicana Orange Juice No Pulp 52oz
WMT_06372,Kraft Mac and Cheese Original 7.25oz,Great Value All Purpose Flour 5lb,Great Value Large Eggs 12ct,Great Value Whole Milk 1 Gal,Great Value Greek Yogurt Plain 32oz
WMT_09354,Marketside Fresh Mozzarella 8oz,Great Value Spaghetti 16oz,Great Value Penne Pasta 16oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb
WMT_21831,Great Value Spaghetti 16oz,Kraft Mac and Cheese Original 7.25oz,Great Value Long Grain White Rice 5lb,Avocado Hass each,Green Bell Pepper each
WMT_38344,Broccoli Crowns per lb,Roma Tomatoes per lb,Marketside Organic Bananas 3lb,Great Value Unsalted Butter 1lb,Great Value Greek Yogurt Plain 32oz
